profile,customer,account,transaction_ref_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-72136372-1,2022-01-01T15:14:27,Bilbao,transfer,Salary,3590.39,64465.76
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-60889885-2,2022-01-01T15:14:27,Bilbao,transfer,Partner Salary,3751.41,68217.17
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-81776191-3,2022-01-01T19:23:26,Bilbao,Expense,Minor expenses,-3.33,68213.84
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-18247245-4,2022-01-03T10:57:42,Bilbao,Expense,Minor expenses,-4.4,68209.44
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-87625733-5,2022-01-05T10:03:07,Bilbao,Housing,Mortgage,-1463.76,66745.68000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-45161598-7,2022-01-05T11:39:10,Bilbao,Basic services,phone,-52.1,66602.85
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-50281804-6,2022-01-05T12:12:18,Bilbao,Basic services,gas,-90.73,66654.95000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-28936062-8,2022-01-05T12:39:39,Bilbao,Expense,Minor expenses,-7.21,66595.64
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-39908083-10,2022-01-06T17:26:36,Bilbao,Expense,food,-368.98,66152.33
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-91079011-9,2022-01-06T19:01:49,Bilbao,Basic services,water,-74.33,66521.31
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-63564511-11,2022-01-06T20:25:03,Bilbao,Expense,education,-646.04,65506.29
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-96989657-14,2022-01-07T10:42:23,Bilbao,Basic services,phone,-43.49,65351.3
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-63977891-13,2022-01-07T13:31:12,Bilbao,Basic services,gas,-84.96,65394.79
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-4133522-12,2022-01-07T13:43:34,Bilbao,Basic services,water,-26.54,65479.75
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-80962041-15,2022-01-09T11:08:34,Bilbao,Expense,Minor expenses,-8.47,65342.83
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-44731360-16,2022-01-10T11:11:02,Bilbao,Expense,Minor expenses,-9.16,65333.67
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-40292432-17,2022-01-11T08:59:22,Bilbao,Expense,Minor expenses,-8.84,65324.83
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-4341071-18,2022-01-12T08:34:47,Bilbao,Expense,Minor expenses,-6.0,65318.83
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-90497456-19,2022-01-13T19:33:04,Bilbao,Expense,Minor expenses,-6.89,65311.94
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-25006251-20,2022-01-15T09:45:26,Bilbao,Expense,Minor expenses,-6.7,65305.240000000005
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-28225189-21,2022-01-16T18:31:37,Bilbao,Expense,Minor expenses,-4.45,65300.79000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-76468019-23,2022-01-17T12:04:14,Bilbao,Expense,Minor expenses,-5.53,65153.61000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-56825843-22,2022-01-17T23:38:08,Bilbao,Expense,gifts,-141.65,65159.14000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-4527874-24,2022-01-18T09:21:23,Bilbao,Expense,Minor expenses,-6.33,65147.280000000006
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-83266601-25,2022-01-19T11:57:42,Bilbao,Expense,Minor expenses,-3.1,65144.18000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-71321685-26,2022-01-20T19:33:24,Basauri,Expense,Minor expenses,-8.62,65135.560000000005
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-43075378-27,2022-01-21T18:15:30,Bilbao,Expense,Minor expenses,-9.96,65125.600000000006
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-81528446-28,2022-01-23T11:27:52,Bilbao,Expense,Minor expenses,-3.19,65122.41
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-7568496-29,2022-01-24T15:27:27,Bilbao,Expense,Minor expenses,-5.65,65116.76
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-60957460-30,2022-01-25T11:10:11,Bermeo,Expense,Minor expenses,-7.04,65109.72
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-41720880-31,2022-01-26T21:41:08,Bilbao,Expense,Minor expenses,-7.34,65102.380000000005
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-54889532-32,2022-01-27T18:03:34,Bilbao,Expense,Minor expenses,-8.42,65093.96000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-54244661-33,2022-01-29T20:42:12,Bilbao,Expense,Car expenses,-61.83,65032.130000000005
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-84319042-37,2022-02-01T08:46:44,Bilbao,Expense,Minor expenses,-8.38,72724.59
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-23416500-34,2022-02-01T19:15:59,Bilbao,transfer,Salary,3590.39,68622.52
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-67430875-35,2022-02-01T19:15:59,Bilbao,transfer,Partner Salary,3751.41,72373.93000000001
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-52552913-36,2022-02-01T19:15:59,Bilbao,transfer,Extra Income,359.04,72732.97
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-32044984-38,2022-02-03T21:19:44,Bilbao,Expense,Minor expenses,-7.86,72716.73
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-31091019-39,2022-02-04T09:12:57,Amurrio,Expense,Minor expenses,-3.88,72712.84999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-15473199-40,2022-02-05T14:02:01,Bilbao,Housing,Mortgage,-1463.76,71249.09
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-39684245-41,2022-02-05T19:38:41,Bilbao,Basic services,electricity,-61.83,71187.26
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-91882243-43,2022-02-06T06:45:00,Bilbao,Expense,Minor expenses,-5.87,71166.01
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-77569300-42,2022-02-06T18:38:32,Bilbao,Basic services,water,-15.38,71171.87999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-23304431-46,2022-02-07T07:00:42,Basauri,Expense,Minor expenses,-4.43,71050.18999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-70170228-45,2022-02-07T15:10:24,Bilbao,Basic services,phone,-35.57,71054.61999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-68170902-44,2022-02-07T20:08:20,Bilbao,Basic services,gas,-75.82,71090.18999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-27182564-47,2022-02-08T14:05:23,Bilbao,Expense,food,-486.34,70563.84999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-74516119-48,2022-02-08T14:57:55,Bilbao,Expense,Minor expenses,-3.19,70560.65999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-5528581-49,2022-02-09T04:04:50,Bilbao,Expense,Minor expenses,-5.1,70555.55999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-95004901-50,2022-02-10T15:38:35,Elciego,Expense,Minor expenses,-8.37,70547.18999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-60945644-51,2022-02-11T05:09:23,Bilbao,Expense,Minor expenses,-7.81,70539.37999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-24375186-52,2022-02-13T13:12:05,Bilbao,Expense,Pet expenses,-185.55,70353.82999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-2575189-53,2022-02-13T16:26:14,Bilbao,Expense,Minor expenses,-9.67,70344.15999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-71372952-54,2022-02-14T17:51:17,Bilbao,Expense,Minor expenses,-4.59,70339.56999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-3877293-55,2022-02-15T18:49:43,Bilbao,Expense,Minor expenses,-6.96,70332.60999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-64731164-56,2022-02-16T14:03:47,Labastida/Bastida,Expense,Minor expenses,-8.96,70323.64999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-88586315-57,2022-02-18T23:12:12,Alegría-Dulantzi,Expense,Minor expenses,-6.79,70316.85999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-65874268-58,2022-02-19T11:13:37,Bilbao,Expense,Minor expenses,-6.02,70310.83999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-8001858-59,2022-02-21T08:45:59,Bilbao,Expense,Minor expenses,-3.17,70307.66999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-64988722-60,2022-02-23T19:14:04,Bilbao,Expense,Minor expenses,-9.37,70298.29999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-47049753-62,2022-02-24T12:19:05,Bilbao,Expense,Pet expenses,-74.41,70079.89999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-90767592-61,2022-02-24T12:50:00,Bilbao,Expense,transport,-143.99,70154.30999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-40082829-63,2022-02-24T18:57:19,Bilbao,Expense,Minor expenses,-4.37,70075.52999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-43759466-64,2022-02-25T12:56:29,Bilbao,Expense,Minor expenses,-6.27,70069.25999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-82034927-65,2022-02-26T17:16:47,Oyón-Oion,Expense,Minor expenses,-9.14,70060.11999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-27226207-66,2022-02-27T11:36:17,Bilbao,Expense,Minor expenses,-3.62,70056.49999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-51435325-67,2022-02-28T13:19:25,Salvatierra/Agurain,Expense,Minor expenses,-6.6,70049.89999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-50676656-68,2022-03-01T11:21:43,Bilbao,transfer,Salary,3590.39,73640.28999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-10599285-69,2022-03-01T11:21:43,Bilbao,transfer,Partner Salary,3751.41,77391.69999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-8088892-70,2022-03-02T13:52:39,Hernani,Expense,Minor expenses,-8.27,77383.42999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-79992341-71,2022-03-03T15:36:02,Bilbao,Expense,Minor expenses,-8.84,77374.58999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-64672397-72,2022-03-04T14:27:00,Bilbao,Expense,Minor expenses,-6.41,77368.17999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-32743294-73,2022-03-05T12:21:26,Bilbao,Housing,Mortgage,-1463.76,75904.41999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-75962420-75,2022-03-05T13:55:48,Lasarte-Oria,Expense,Minor expenses,-6.3,75828.24999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-30929053-74,2022-03-05T16:28:24,Bilbao,Basic services,internet,-69.87,75834.54999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-43759342-76,2022-03-06T08:31:28,Salvatierra/Agurain,Expense,Minor expenses,-4.73,75823.51999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-38670667-80,2022-03-07T13:41:26,Bilbao,Expense,Minor expenses,-5.41,75613.52999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-28614914-79,2022-03-07T17:46:46,Bilbao,Basic services,internet,-47.13,75618.93999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-4575241-77,2022-03-07T20:17:15,Bilbao,Basic services,water,-67.29,75756.23
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-21692396-78,2022-03-07T20:21:49,Bilbao,Basic services,gas,-90.16,75666.06999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-76010902-81,2022-03-08T02:50:31,Bilbao,Expense,Minor expenses,-8.38,75605.14999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-91888951-82,2022-03-09T06:52:13,Bilbao,Expense,Minor expenses,-4.56,75600.58999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-16580630-83,2022-03-11T15:29:34,Bilbao,Expense,Minor expenses,-7.81,75592.77999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-43910136-84,2022-03-12T00:11:22,Bilbao,Expense,Minor expenses,-9.4,75583.37999999999
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-17523183-85,2022-03-13T16:30:49,Bilbao,Expense,Minor expenses,-8.07,75575.30999999998
High income,Begoña Antón-Nuñez,ES8724818975897221199535,TXN-17414458-86,2022-03-14T13:57:02,Getxo,Expense,Minor expenses,-7.94,75567.36999999998
